ids,names,popularity,followers,genres,first_release,last_release,num_releases,num_tracks,monthly_listeners
3pQ4aA7dkolyjUAMrVScgh,manan bhardwaj,67,213107,"desi pop, modern bollywood",2022,2024,20,1,19197534
7pBOKiMJYOrsgHcNXuVruw,tuscadero,10,1847,alternative pop,1994,2022,7,2,1679
0Q6X1jqwOVQuclYp2P1bub,sondre lerche,37,75917,"bergen indie, norske viser",2001,2024,20,2,123048
6UOcY6w4K6Ek5Lw5rFDHdP,iamamiwhoami,37,182251,"dark pop, metropopolis, neo-synthpop, swedish electropop, swedish synthpop",2010,2024,20,1,112280
6tj3rGjkpJ3Zw2tDOMnzGZ,koos kombuis,23,39358,"african rock, afrikaans",1985,2023,11,2,17954
09mk8X1qeA7JlMHMSmqw7c,田震,21,8849,"classic mandopop, vintage chinese pop",1996,2023,16,1,12799
3EtvZSyR0g9QXhHEtePXza,hayvanlar alemi,3,3036,"drone rock, turkish alternative rock",2006,2020,3,10,529
13RNzTVuJqX6Tn5qUTNfcB,zumbi do mato,7,1812,rock,1998,2022,10,1,517
6ZgHswsP4qcUXXtJepAIU2,medications,10,6733,"math rock, post-hardcore",2004,2010,3,5,1987
6D7uBJGX1cmnzG3EBkzegk,paul rudder,24,3355,jazz house,2021,2024,20,1,26945
6zGqPWYqK9opKSfNxgFHp2,lr ley del rap,31,43759,rap dominicano,2017,2024,20,1,66105
6XTtSEiwaoaxkN7LO6X6OC,dorian sorriaux,4,573," blues , folk , blues ",2018,2024,5,1,578
2ao7Jx5TiinWuCtz6Lig4g,alcides,40,25288,cumbia villera,1989,2023,16,1,355037
4b5fJp2b2BKVMT6LuQEuev,kinderkoor henk van der velde,13,1083,muziek voor kinderen,1970,1970,1,16,3178
47tlDEyTolZAHh3sakhm2p,godchilla,1,577,icelandic metal,2014,2022,5,1,132
15Q8vhd07GVcqI7xGAaMk4,dave from the grave,22,5224,rap,2019,2024,20,1,22299
5X4hjk9hibUXzbSn3jq6ZK,cimm,19,3719,"classic dubstep, deep dubstep",2018,2023,20,1,14253
3sbx1IF3YRI5N6SWF4MQvC,lászló polgár,12,206,classical bass,1995,2014,5,33,1252
4DisyXXBAMK3wDvbSOMB5X,bananas at large,11,1839,geek rock,1996,1999,2,11,4383
7xBhNR6BprH7PZO0Sqg1cA,colorblast,22,1734," dance , rock , modern ",2018,2022,17,1,25755
5lX4FBbgEuleyH6GuRNKf2,getulio silenzio,0,8,rock gotico,2018,2018,1,5,0
4JFKcNtyFsqcpAoYY7JZas,schola san rocco,7,20,italian choir,1999,2016,4,12,3562
5zCaQxjl110XTrm4LQ1CxY,herbert von karajan,67,166516,"classical, classical performance, orchestral performance",2022,2024,20,47,3178959
0jM03wG4kETQOvzf6QHOkx,nikki and the corvettes,23,8635,"detroit rock, power-pop punk",1980,1980,1,16,18393
2f1hLQKsXGmF9rxdrq6Jt4,steve hill,20,6305,one-person band,2007,2023,13,1,10917
6CL2b07Zh5pfYpNpsvVugp,microclocks,0,148," rock , pop ",2010,2017,7,4,65
7JqAB69kLp1Zb7FCd9y0Qw,dak houze,0,36,rock,2011,2021,5,6,4
0CF71zaDOJWCynIkW9bSK8,white zombie,56,1194056,"alternative metal, hard rock, industrial metal, nu metal, post-grunge, rap metal, rock",1985,2016,11,4,1675652
2AicnftXrGY0hebWVwX1uj,francisco aguabella,21,7285,"afro-cuban percussion, cuban rumba, jazz cubano, latin jazz, mambo",1999,2006,6,11,15362
1D9pMAfzTQwBbMpPcAOn1s,doris soffel,17,148,classical mezzo-soprano,1992,2016,5,12,6092
2ccfLnHZcEMxqufrmHO3m0,luke lund,0,209,finnish experimental,2020,2020,1,8,7
71lIJX595JRAn6RZZkZGoB,steve almaas,0,147," blues , metal , soul , rock , blues , punk ",2012,2021,3,1,49
2xgA5c4rkG2BRnjU6ICV09,mabel scott,8,776," jazz , gospel ",1979,2021,3,4,1455
5l50jECqj1B8vSMOvdPrDH,high tension,11,6771,australian garage punk,2012,2018,6,4,3219
3o8pgXqmh6tY2EN6xNQB0n,barry allen,0,139,rock,2005,2022,3,1,86
7lfmakKFOeQWdUrbmVK6EQ,rpm,51,1046417,rock nacional brasileiro,1984,2023,20,1,840892
3bsVWNKxP3oEpR1I7OnKkg,mc ceja,27,62726,"latin hip hop, reggaeton, reggaeton flow",1996,2024,20,1,20751
4zIQcW5fcwliB0nCjqVfkH,speaking to stones,1,596,melodic progressive metal,2006,2022,3,8,117
4mhbYGVVfDVwuC8jrivnZd,richard pygott,0,38,choir,1999,1999,1,5,66
18X6skeDDrmmZiHrskdl6f,maurice haase,25,559,partyschlager,2017,2023,17,1,25324
3GBPzzHwfT7iXD8u7iZvue,needlepoint,11,3323,oslo indie,2010,2021,8,1,2026
004reCzVFOidvBuYrYia9Y,zielone żabki,27,21633,polish punk,2003,2016,2,20,19157
7gdumNGhjv3bXqI9NqVY9a,the aluminum group,11,3034,chamber pop,1999,2022,12,1,2522
2aIEnInPJYo9ZZEg99Th3q,agent k,4,1218,"broken beat, psybreaks",2019,2022,20,1,1045
55RQiXd0NiPcyTOQQJIzpm,läuten der seele,24,2543,spectra,2022,2023,3,12,28860
3MlClCCRSbwvJ5RPyg04NZ,the baldwin brothers,5,605," dance , funk ",2002,2006,2,14,1035
4hcYSQPsAMU4eifC5GKefT,suzuki junzo,0,474,japanese psychedelic rock,2012,2022,8,4,125
5lWuGX5OVniU9au0U5jBiB,full fat,0,340,aberdeen indie,2014,2022,7,5,82
5mK8bhF6xH0JH2fHel0Xoo,powerstroke,6,709,belgian metal,2014,2023,9,1,1794
19uCvdcNoauYszV5UnFGAZ,la houle,3,499,french shoegaze,2019,2021,6,1,560
4Pnz3Xt75OZUwz2WALayCd,sam lanin and his orchestra,4,393,"british dance band, vintage jazz",2020,2020,8,21,449
7LM0cY0xBymEhYollo3Zc6,radio days,5,2565,"beatlesque, modern power pop, underground power pop",2010,2021,12,4,788
5O8cudluftNZ6PCwRzvYxo,christopher von uckermann,67,141979,mexican pop,2009,2021,11,1,247953
6FugQjLquBF4JzATRN70bR,yot club,67,472032,bedroom pop,2020,2024,20,1,7878543
2YKyvdLU4DRf5R8kTyDaVb,acid rooster,9,2106,"german stoner rock, psychedelic space rock",2019,2023,5,6,1593
4Ifn9uMN0q9Gv6DEihwP6D,jorge schellemberg,14,345,candombe,1994,2001,4,17,9291
0YHkawnju6Kyd24VoAbJR1,baltos varnos,17,2897,"dainuojamoji poezija, lithuanian pop, sung poetry",2017,2024,14,1,4589
4Z3wXLXW5YcqoBeBi3l3s8,jenny colquitt,11,1205,rock,2016,2024,16,4,900
3zRstk92RGCVDyslSySNsm,issues,50,337597,"metalcore, neon pop punk, nu-metalcore, pop punk, screamo, trancecore",2012,2024,19,1,433585
2xHKChcXy1Wkosd2wX3gPR,maggz,35,16930,south african hip hop,2013,2024,10,1,7491
6wm2DvNT79hZfE94JJQXOG,morgoth,21,36839,"brutal death metal, death metal, deathgrind, german death metal, thrash metal, tolkien metal",1993,2015,10,2,13420
6AjARGKCWbf4oyoRH9YcFI,maría toledo,29,24339,"flamenco, pop flamenco",2009,2023,20,1,26245
38EmEgXkgK51MT2tPY0EoC,bobby helms,52,45581," country , rock , pop ",1957,2022,16,2,453523
1Opbyai91czvcuCLkIXmHO,nocturnal witch,6,1546,black thrash,2014,2019,2,9,739
5pOyB5GTPmBekPeDXbAuac,shayan,33,256," house , pop ",2022,2023,2,1,101736
0bxQyXxhSL5yReAFNMqXi8,murderous vision,0,236,power electronics,2002,2023,9,3,35
6sfNSfmTME0QnDN5dQkkge,international airport,1,274," indie , rock ",2000,2000,1,12,110
2MbTvZtCWarEhwyUNfjzjf,the sweethearts of navajoland,4,605,navajo,2013,2013,1,14,320
1hJWecjPWroTl28fARuPd9,essential logic,21,14029,"post-punk, uk post-punk, zolo",1978,2023,17,2,13445
7vXdfh8G9fJVGvfUSkqf62,asobi seksu,31,47987,"dream pop, japanese shoegaze, noise pop, nu gaze, shoegaze",2004,2012,13,2,56262
1KQwje9l9U6Zb0tvlzqNBX,tony mcmanus,15,4101,fingerstyle,1995,2021,12,1,2675
0ARAyJqUxhUlVFTGltkKBw,gjermund larsen,22,981,norwegian folk,2004,2023,5,1,1959
4DZGvSv2oMkBUnPz67E6z6,david nail,49,382933,"contemporary country, country road, modern country rock",2008,2024,17,1,874056
0yAP23o7hl2gwDjXxKdjki,the apostles,17,2798,afro psych,1973,2017,8,2,13127
22p5npx84cXYat7kgGocRZ,fun factory,39,75345,eurodance,1994,2023,17,5,202738
0ePk3E2xvfTtl6tck0jf4W,roland keller,2,77,german classical piano,1979,2023,10,7,755
2guTKR2ZqgISbgvOXRFq9L,mantlegen,3,392,otacore,2017,2024,9,4,461
4WXIlTVz6YDyV1iVQHU3IE,walt mcclements,17,806,"experimental classical, pastoral",2021,2024,4,1,11141
0ejW8mYIemsZ96MFsdtcbf,bottomless pit,3,1628,gbvfi,2007,2013,5,4,420
56mXBoiHYV9QEJxHS5TPk3,donbor,33,8348,"darksynth, synthwave",2018,2024,20,1,78084
5k2etjbF8RVvwEkIpf851t,evelyn rothwell,13,134,classical oboe,1958,2010,4,12,5717
1M1ztpylOPgrxiSZzhvHd6,antônio vieira,2,361,musica maranhense,2014,2014,1,18,549
7qWYVAonjKi8GNbQK3wbUN,the irresponsibles,2,332,rock,2008,2022,4,6,349
0tuiWXQNHN8QU2AbpXPman,white eyes,3,422,rock,2015,2015,1,8,604
0PGEPFxb5PNZHADQ8H7Wml,sea moss,5,1573,synth punk,2017,2023,9,1,878
7zWPqqMyNKebuvCs2t6WCv,muck and the mires,8,1572,trash rock,2006,2020,14,2,1469
2O4CSYyey8uR2wTvMubK9A,black mare,6,2716,"gaian doom, post-doom metal",2015,2018,6,2,1059
3NhMdYv1pNWHQZruHqs4FY,jack conte,39,43105,weirdcore,2014,2023,13,4,126846
5WKy24cHPUnySLWwk8vceR,józsef balogh,26,164,"classical clarinet, hungarian classical performance",1993,2022,5,8,52543
19WQ1iIheeHkUD4hjT3eOg,roadkillsoda,5,1587,romanian metal,2013,2021,8,1,467
7xkfvmfvOfMBZmIGKaLtzi,minor science,19,15360,experimental techno,2015,2023,11,2,14588
2VfhnjHV7e3M499VPa1w71,saving escape,13,4247,rock,2018,2024,5,1,4021
251UrhgNbMr15NLzQ2KyKq,rayland baxter,50,164442,"indie folk, new americana, stomp and holler",2012,2022,15,5,943427
76EaAz0oJVx8IbnUbDOPmD,popa chubby,34,77910,"electric blues, modern blues",2003,2023,20,16,61505
5mguf7NToxBMQQea4ZxKrs,glamour at the gate,0,90,rock,2019,2019,2,1,13
0Z38aqeqmuLRSksXEGOI0A,johann kuhnau,21,1973,"baroque, german baroque",2011,2023,20,17,15710
4VCN46gGR10sFqFHCaY2d6,pınar sağ,3,9153,turkish folk,2007,2007,1,17,496
2XsjR9uloOSRIXigqqfDea,bert robinson,5,692,new jack smooth,1987,2010,2,1,1076
6c9HjJ2cYmFsUUkjkcL1iD,ludwig minkus,46,4109,"ballet class, post-romantic era",1973,2023,16,4,559660
1pjYKyMAHhe5g39Rn80P9z,stone & snow,2,410," indie , singer-songwriter , soul , americana , folk ",2014,2023,8,1,127
0JVTsP0mAuQ61LVkyAB4m1,aksel rykkvin,12,3147,boy soprano,2016,2020,6,1,3738
7hV787RxeOxT52I64hDmgV,roy lønhøiden,11,1700,norwegian americana,2005,2023,20,1,2581
3oSyZLpP1Gtf3udpUa1JQk,big zach,2,746,minnesota hip hop,2007,2019,7,1,300
3cOY6XMFQ12Q0D6Xif7BZh,ronski speed,31,27604,"progressive house, progressive trance, trance, uplifting trance",2008,2024,20,2,70914
0P54cVemq1DCHUfUMlWAoN,tobi,44,83986,"canadian contemporary r&b, canadian hip hop, indie hip hop",2019,2024,20,5,400711
6jYrqvdJU684JxmJbD0ZPX,dede priest,5,379,dutch blues,2007,2021,6,5,1301
5KMio94leK0GLZEXI33nsr,squall of scream,9,1151,japanese melodic hardcore,2021,2022,3,5,997
5gv2yt9ii2nJ2tu39FPigj,ini,46,8592,jazz rap,2017,2017,1,16,566879
3SBbUA1anxD04gpvmZwaog,milkhouse,0,351,icelandic indie,2016,2022,8,6,125
7ds62gAVGJPWJikRAwAEKB,hilde selvikvåg,26,7331,"norwegian pop, rogaland musikk",2015,2023,20,2,30511
6lpk14cY4PzNEp2FHzoimx,crosswinds,0,333," punk , pop , modern ",2019,2021,3,5,51
65dGLGjkw3UbddUg2GKQoZ,badbadnotgood,62,744635,"canadian modern jazz, indie soul",2014,2024,20,3,3526432
06fEHseCklFEuDgM5dccHX,rosa pistola,30,19440,"neoperreo, perreo",2018,2024,20,1,58421
73i095FtGSlyCoudRYl6MD,erja lyytinen,21,11670,"finnish blues, modern blues",2003,2023,20,1,8915
0CrlrOaoi2aGRUjWFRHmNm,arthur schwartz,11,229,tin pan alley,1951,2014,4,15,4358
5WM5zPOswRcPu07rxP2dQv,hugh laurie,41,232960,comic,1988,2013,4,23,149681
0x0GoX6R0PrTxweyAaiJye,gladius sky,0,310,vancouver metal,2015,2015,1,10,81
5gb0Bh4thVmwOBKqzPYvA3,rachmat kartolo,29,24429,"classic indo pop, dangdut",1983,2023,9,5,49104
1mBdei7fcRpbUEYHgsQN9H,school of seven bells,27,52017,"dream pop, metropopolis, modern dream pop, nu gaze, shoegaze",2008,2016,13,2,37608
4B1cHlhIoi6emLAKBV8Cfg,davit melkonyan,1,1670," jazz , traditional , folk , modern ",2021,2023,5,1,28
4eEDUmQbFKt7p4UNEwuUUi,james krivchenia,7,1839,experimental ambient,2018,2022,3,15,1703
2wDpzc5POcQpJUuKAglkZf,that damned band,1,635,"dark cabaret, pirate, steampunk",2008,2012,2,14,210
41tJ3AMxx7po5qcJeORqY5,saint300,18,2042,indiana hip hop,2022,2024,20,17,13492
2MHA6n07vlGonH5kAgiNbB,about a mile,22,6963," christian , rock ",2009,2020,7,1,21329
11oIMeGBmhV9XKFZa0GAkl,manatark,0,197,estonian metal,2003,2008,2,8,42
3nRaGzf6KA1hPZH7zO9TNE,huw chiswell,10,1141,cymraeg,2003,2008,3,11,2149
1YLxQZIGsaZq9rvFu8zeRz,sayuri,51,355307,"anime, anime rock, j-pixie",2016,2022,20,1,650202
50GIJbaausdkGeMXFaF7R2,den gale pose,23,6709,danish hip hop,1996,2019,10,5,26428
0uabB9eq1pesTNA7wrt7Pm,eastern sage,23,411," soul , traditional ",2021,2024,20,1,18452
4BrtGOYp8sytG9MV91DROT,rhodz,28,13079,complextro,2014,2023,17,1,42275
1n8weD3dBC9KXXy8aYmZu7,brian sanhaji,12,3809,"frankfurt electronic, industrial techno",2008,2020,20,2,5287
6XJV1bjttGYoe3cH4QWjpX,the green pajamas,10,1879,paisley underground,2016,2023,20,18,2160
7yKSLSOA0FRkEY6gQD4Rn1,aysyne,4,372,synthwave,2015,2024,14,4,917
7g1v4TFjhhPyyh8r3ifsR3,chris ruggiero,3,561,rock,2021,2022,6,4,263
6w2L2e8jwiaogugtAId2fB,phillip schofield,7,173,pop,1991,1991,1,3,1891
3q27XumhKRQLPAYqns9IpT,chotzä,1,540,swiss black metal,2021,2021,1,9,132
5cixONT9JrW4mWUHeT41jX,murda mook,7,3173,"battle rap, harlem hip hop",2014,2021,4,1,2158
5kmPNusdo1mCTyz4u1uEGm,mountain man,37,71921,"indie folk, north carolina indie, north carolina roots, vermont indie",2010,2021,16,1,134745
3rVAnydRNnaQr24T3reJZg,luke abbott,29,22734,"abstract idm, microhouse",2006,2023,20,2,44186
3gM78J38rVRDpzVkppBnGI,lasers lasers birmingham,16,1698,alternative country,2016,2024,7,4,9884
7b9ypPp7sxssRSf63bLNT2,charlotte spiral,13,721,contemporary,2020,2023,7,3,4808
6s2EpdPkdR1f4aPjclE6TA,elend,9,7255,neoclassical darkwave,2020,2020,3,11,1550
417vWXC3LUqxU4etjRXJvJ,peanuts for a party boy,2,385,"easycore, japanese melodic hardcore",2013,2014,2,4,219
732QkPWJdAWLO8JldYIdb1,tetractys,12,673,modern,2023,2024,20,1,746
75xXmkKj5zuv8qNlqP2VIY,vowed,43,5128,house,2023,2024,20,1,398871
3kxM2aJZV05zhPIrQS5qyz,be well,23,8704,modern melodic hardcore,2019,2022,7,2,14280
5vbthEGzDngUVODLreqVKw,mt. ossa,5,1379," soul , rock ",2013,2013,1,12,1541
4CkylgE063jGrbE07BZ8D4,val doonican,26,11617,classic uk pop,1965,2024,20,1,24773
4dM6NDYSfLcspt8GLoT5aE,hippie sabotage,67,950252,"edm, electronic trap",2014,2024,20,1,7429177
2UVcSHasA8WF4NJprHKWPo,presto ballet,3,3442,neo-progressive,2011,2018,6,5,334
3JRFBcGTruy4qYYF8MB1HD,johann valentin rathgeber,5,303,baroque,2005,2016,4,21,944
7e52Ytzjj1q71DUj2cSlch,sarah connor,55,1134791,german pop,2001,2023,20,6,1112028
0RZIjiT9zZIx4ahVjfegG0,boxerin club,0,822,rome indie,2013,2014,2,1,77
46x4yHEtRDHe267oURCfQc,jennifer marks,3,130,rock,1997,2023,4,9,631
1ippASvcOgLIiyGTEeyJmD,younogodie,0,35,derby indie,2007,2009,2,12,3
6iSlX09rBcY7lOlxvPnfm2,hy2rogen,3,231,edm,2009,2015,20,7,747
2ejSCr6DnMcnglrWjPgo4H,ephesto,15,1388,"euphoric hardstyle, hardstyle, rawstyle",2020,2024,20,1,9098
3YlS5XmI6AzoEPSLe0tCZj,frivolous,28,18563,canadian electronic,2004,2023,11,4,48223
6TqHWporEvKAPW4jtZXBCH,albozz,32,11193,german hip hop,2020,2023,14,1,58950
06IN020vO5n1zb6rbBkPm6,eric random,4,725,"british industrial, uk post-punk",2005,2024,20,2,803
7ihFLQSpXveAPNGB86BgHh,doe deere,0,42,solipsynthm,2008,2008,1,5,14
1RGY1nsqztib8sHRudl5dH,barbara lea,10,1192," dance , jazz ",1978,2023,15,22,3543
2m3JT2tJH5hDWkHsPwTdSd,patricia lalor,21,10951,irish indie,2019,2021,14,1,23043
4G7l29XFgQXKoj8UlUWe4W,blue sunset airship,0,7,ambient,2020,2022,10,5,4
4jEduKfKaNGOt4mPcokA5r,dj ruboy,11,491,makina,2000,2002,3,3,4645
09AdawDC7B5zcphs18nRB7,shirley clamp,31,23784,"classic swedish pop, swedish pop",2003,2023,14,4,70060
5nxFmhSekt9Acn4tWZxGge,47soul,30,63390,"arab alternative, jordanian pop, middle east hip hop, palestinian hip hop, palestinian pop",2015,2022,10,5,37339
10kXsymFEX6Qnqg7DSp1Pu,snorting maradonas,1,180,swedish punk,2005,2006,2,4,77
4dzrrgCtBy3bRHMCtjHoKN,los niches,19,4423,salsa colombiana,1993,2015,2,8,15008
0wFtC3QZD5gg4sRUSnMS5H,maydie myles,14,1007,garage house,1994,2020,8,5,6124
02zwod1wmfWG1SZXPpC5EZ,the spectors,1,637,belgian indie,2000,2018,12,1,230
6hz6HNGmkOoFjj9MjcNg6T,tummyrub,0,9,house,2020,2021,11,1,15
1FHBgjvSEwLdGPsslYM9VU,denis zsoltay,0,3,fictitious orchestra,2012,2016,4,2,34
212eWDnJSJIhfZiTC5yiQi,dj sim,31,2346,gabber,1995,2010,5,2,75302
3XGGc2cdg65V8AOXGfdHwb,franck,39,16185,electro,2021,2024,10,1,211037
10v7iUxrHMZwMglXSnSMS7,richard galliano new york trio,3,257,jazz accordion,2005,2005,1,9,529
5CoFQUoC3x9DeztqIcqo8C,krishna prema das,9,4462,hare krishna,1988,2005,10,6,1189
59KxLygTAzViRl5AcN5Zjf,kohana,5,560," country , rock ",2022,2022,1,9,740
5IAqzNUFh8AZEX1jrew1if,a. balter,7,704,israeli techno,2010,2011,17,4,2178
4TONBKcqVR1LmPdfJxvkMU,eric paslay,46,457492,"contemporary country, country road, modern country rock",2014,2023,16,1,687060
61m4o0fc7eXJ9E7y5zm3b8,andrea polli,0,179,"field recording, sound art",2009,2009,1,10,69
7rETVFaF9VOFPmmzsY3kO6,wilbert harrison,29,9340,rhythm and blues,1959,2023,20,2,76215
0qADJHb3V2VG6KWFp4NmSP,brian maillard,8,1261,metal guitar,2008,2019,4,9,1189
6rj4lDu1nFKKkK7x31AmBC,jacques berndorf,43,3148,"hoerspiel, writing",2020,2023,20,810,13039
4MK6cUz7DX2WG4VPk9iW81,gūtara kyō,0,190,japanese garage rock,2017,2017,1,9,48
5LBpvARFxwQb5i0FksgV6k,daisy chapman,3,635,rock,2006,2023,14,4,460
4Vy2YxM9O9v2BqhO4Ci2L6,synaesthesia,1,407,rock,2014,2014,1,7,155
7C0CSnE4eBRgRAsoR4Camq,swinder,3,474,grunneger muziek,2013,2020,7,1,599
6l77PmL5iuEEcYjGl8K6s7,bat for lashes,45,368832,"art pop, brighton indie, dark pop, dream pop, etherpop, indietronica, metropopolis, neo-synthpop",2006,2024,20,1,489735
2431cuILysJKDnrOeCgQiX,2 be 3,27,11996,"classic french pop, comedie musicale",1997,2003,6,15,52388
7JMD11h4uyDKGfMKFSPe5t,sugar & tiger,4,533," rock , punk , pop ",2014,2022,6,1,260
3IwBr3YlABBLg3ZGDSwMVA,tetsuro,25,5091,rap,2019,2023,18,1,8930
4qLiTGMBoVE95pmqJPseOU,black legend,35,6104,vocal house,2012,2024,20,2,151995
0ZsVMNp7jkDPQfjfexzJ6l,chino & the big bet,2,599,spanish blues,2011,2015,3,13,459
46Ormyaha6xzv1tAt41HWk,grudge,2,396,ohio hardcore,2023,2023,1,4,399
1KO184HtysTdLmysOVUAGu,luke wood,11,6734,deep ccm,2007,2020,4,5,3258
4ea8AWmXxlW0nX2ogATXiN,the.switch,17,2501,czech rock,2004,2023,13,5,2480
0TMyZy9NGJJ7NKMAgCgw6B,david teie,39,37314,pet calming,2016,2021,8,1,63310
4aQ9yNqwgxQloUB1nc7Npa,the fever tree,0,28,punk,1985,2018,3,4,10
0T2rED3uvAG78I0wt53IFc,the pheromoans,13,722," rock , punk ",2011,2024,10,7,4594
6kJLV6pBQV4EX9o5jkWOaW,branch manager,0,419," indie , rock ",1995,1997,2,11,96
0YNzU2wAec5bWsn3eQgB7q,liquit walker,40,20050,deep german hip hop,2013,2024,11,1,144509
4qPktIwgXuCxnfEN4J6hZF,matt stansberry & the romance,1,599,soul,2012,2018,7,7,208
1y3DaTlCre1CXldXePhwWx,workdogs,0,167," blues , indie , house , rock , blues , punk ",2012,2012,3,11,44
41rLtExO7ZgLCZw75KQLYb,photomachine,0,138,future garage,2011,2011,1,6,79
6TBRK2aO0piaq17vSCSfH9,péricles garcia,1,360,rock mineiro,2001,2021,9,6,88
6jy0VQ5tLwEKBeMxZ1aK4J,jeff williams,54,110689,otacore,2010,2021,12,1,399473
5eeFh7ImX8zR5OIRaf536o,mareld,0,69,gothenburg indie,2018,2019,3,6,36
1UbVxOOCTpW3AZkRlvvEcO,oran etkin,14,1533,"balafon, israeli jazz",2009,2024,15,1,2366
4EeCKtQAywZzC578wwGp1n,moonica mac,51,31529,"swedish pop, swedish singer-songwriter",2019,2023,20,1,378895
2RsuDfEsuKWNNzD8jOC1P4,jane getter premonition,11,774,deep progressive rock,2015,2024,7,1,3382
4DSGpTnAhhDNC0lcFiVVBT,vipa,26,73209,"arabic hip hop, rap tunisien",2014,2021,17,1,22583
6ZvEfkFI7kjc6jDeC0ocws,headcrusher,3,1051,metal colombiano,2010,2021,10,3,707
6lQ6kYKqnZIG6gy30EzOw8,alex weitz,14,205,jazz,2013,2024,9,1,8753
5J32EiGxEaCkLhYQBg4uFh,wednesday night heroes,3,1103,street punk,2005,2022,2,3,333
4VtxpT21407sCt68U7623B,gary cooper,14,434,harpsichord,1996,2014,17,17,4613
3CytFtjZ7CAFMZLxvqozaM,casaris,11,390,hands up,2018,2024,20,6,3199
7H1Mw1I4p9sTGTtbGCj8E3,lewis ross,17,1843," indie , folk ",2018,2022,6,1,9195
2ov13kbPxeJttTzaN0F3jX,nikolas schreck,1,366," dance , electro ",2019,2021,4,3,129
1P2gzHf6MZrBqdMntUuAlQ,ernesto cervini,3,411,canadian modern jazz,2006,2022,10,1,174
5RL3N9S3sZ2PaNAyQbodos,cosmic johnny,19,2793,boston indie,2017,2018,5,5,10379
2AAmCQZz5n9iW3D2bWta5w,juanita banana,2,622,rock,2018,2018,2,6,390
7AaRPo7tIsQ4i707tqVlIf,bobby forrester,1,112,hammond organ,1994,2013,5,8,186
31AxFspaes7Am7i1byB9ns,santiago feliú,20,9430,trova,1998,2020,4,14,6433
17ipVytEd3GAO721jvO3LB,scitalis,3,1057,swedish black metal,2021,2023,4,6,448
2dLBhX7dIdWL6Fsk9l0n1n,feride hilal akın,49,996467,turkish pop,2021,2024,20,1,724781
3WdvjbFmE73xrtArJxfLKJ,magnat,33,9774,rap moldovenesc,2018,2024,20,1,18541
1WbH0e5a1gdnw5oVPZ8OJV,the detergents,1,168," rock , pop ",1989,2005,2,1,456
1W2FTsCUlviVRhHNjZwWiN,brooke fraser,41,111092,"nz christian, nz pop",2003,2018,11,1,242804
2KUgb0RGbqnIAeal12rwUY,ivan yanakov,16,1804," classical , jazz ",2016,2023,7,1,7081
1OTt9ghI8xVLgxuxxqlTxl,steve fors,0,99,drone,2022,2022,2,1,28
0OEYE03fBF2VoTBxGuaUxL,chri$tian gate$,64,275893,"sad rap, singer-songwriter pop",2020,2024,20,1,2939240
4ygMkm9lyBjYqVf1pafVoW,tyrannosaurus alan,11,1942,"dub punk, modern ska punk",2010,2011,2,1,3554
0o9hkYnZrhy0dhJnUMRv7y,merrill osmond,6,1556,lds,1999,2023,9,1,1078
5iAF0pAWbRordmpPIW9YQf,nate morgan,25,1041,spiritual jazz,2006,2022,5,6,4050
1aOt6LvXOV6I8dv1A5Diia,don broco,50,231778,"british alternative rock, modern alternative rock",2012,2023,16,2,409723
3NG36olJ7rv2F1umSzPxEL,haugesund popensemble,3,442,rogaland musikk,2006,2006,2,1,704
2MUNT9ht0wP5bATo3arvC1,final breath,8,3088,"german metal, german thrash metal",1997,2018,5,5,1391
7g9QCyx9r1R424eMqNtM2g,kheops,33,47560,"french hip hop, old school rap francais, rap marseille",1997,2017,6,1,96466
27GbHG3sA2hfRdkIJMSA5T,maladroit,7,1562,french punk,2010,2023,9,3,1748
1XCPoZB6uzMA9rTdnBUk3a,the last morning soundtrack,9,628,french indie pop,2010,2015,4,2,4290
0reEj3pa0lTG2gOkj9BoPb,christian gerhaher,23,5356,"art song, classical baritone",2012,2023,20,8,8871
675tsBPpaZtqyiBwEf3ZEP,watchhouse,61,312548,"new americana, north carolina roots, progressive bluegrass, stomp and holler",2011,2024,20,1,2813539
7nRbEJhGU1wq3sEuQelrzb,gawp,24,6540,"bass house, tech house",2022,2024,20,1,33164
4AYG3XplRutJ0DcGNj7K1I,adam kay,18,898,parody,2015,2017,3,3,11599
3bvuu0YLRx1qSiGbKcLLY6,moreno trio,1,306,gypsy jazz,2003,2003,1,16,293
1GGQcOM5Adqjt25pqj8vJo,blaise guld,3,198," rock , pop ",2014,2022,15,4,450
72StkvZE3CGFdFGs2VT4xB,claude ballif,0,126,french contemporary classical,1991,1994,3,13,46
4tp5VO6RmVWFFlOfqYU8to,galerie stratique,3,466,deep downtempo fusion,2003,2003,1,16,491
4pDMNg0evIwYAWhaaSbtjk,nuclear ramjet,2,366,ambient trance,1998,2009,9,2,300
7H4VezZCQs5nvlA0Sh7OCU,spirituals,18,2268,soul,2010,2023,17,6,13284
2tmWjaROlvLpahIZcvPLwi,jez dior,39,84371,"deep underground hip hop, indie pop rap",2019,2024,20,1,219064
26lpJv38Pa4crAQGNsTTsS,chrysalis,16,1503," indie , traditional , folk ",2022,2024,10,1,8399
3mlNO7nX9wkXiB3kw7oExM,ulrik munther,40,71841,"swedish idol pop, swedish pop",2013,2021,17,1,191907
